,location,date,total_cases,new_cases,total_deaths,new_deaths,population,cases_per_million
141151,Germany,2022-01-14,7560621.0,0.0,119591.0,0.0,83369840,0.09068772352207945
141152,Germany,2022-01-15,7560621.0,0.0,119591.0,0.0,83369840,0.09068772352207945
141153,Germany,2022-01-16,8046745.0,486124.0,120284.0,693.0,83369840,0.0965186571066947
141154,Germany,2022-01-17,8046745.0,0.0,120284.0,0.0,83369840,0.0965186571066947
141155,Germany,2022-01-18,8046745.0,0.0,120284.0,0.0,83369840,0.0965186571066947
141156,Germany,2022-01-19,8046745.0,0.0,120284.0,0.0,83369840,0.0965186571066947
141157,Germany,2022-01-20,8046745.0,0.0,120284.0,0.0,83369840,0.0965186571066947
141158,Germany,2022-01-21,8046745.0,0.0,120284.0,0.0,83369840,0.0965186571066947
141159,Germany,2022-01-22,8046745.0,0.0,120284.0,0.0,83369840,0.0965186571066947
141160,Germany,2022-01-23,8843560.0,796815.0,121151.0,867.0,83369840,0.10607625011634902
141161,Germany,2022-01-24,8843560.0,0.0,121151.0,0.0,83369840,0.10607625011634902
141162,Germany,2022-01-25,8843560.0,0.0,121151.0,0.0,83369840,0.10607625011634902
141163,Germany,2022-01-26,8843560.0,0.0,121151.0,0.0,83369840,0.10607625011634902
141164,Germany,2022-01-27,8843560.0,0.0,121151.0,0.0,83369840,0.10607625011634902
141165,Germany,2022-01-28,8843560.0,0.0,121151.0,0.0,83369840,0.10607625011634902
141166,Germany,2022-01-29,8843560.0,0.0,121151.0,0.0,83369840,0.10607625011634902
141167,Germany,2022-01-30,9957912.0,1114352.0,122268.0,1117.0,83369840,0.1194426185776535
141168,Germany,2022-01-31,9957912.0,0.0,122268.0,0.0,83369840,0.1194426185776535
141169,Germany,2022-02-01,9957912.0,0.0,122268.0,0.0,83369840,0.1194426185776535
141170,Germany,2022-02-02,9957912.0,0.0,122268.0,0.0,83369840,0.1194426185776535
141171,Germany,2022-02-03,9957912.0,0.0,122268.0,0.0,83369840,0.1194426185776535
141172,Germany,2022-02-04,9957912.0,0.0,122268.0,0.0,83369840,0.1194426185776535
141173,Germany,2022-02-05,9957912.0,0.0,122268.0,0.0,83369840,0.1194426185776535
141174,Germany,2022-02-06,11250652.0,1292740.0,123772.0,1504.0,83369840,0.13494870567101963
141175,Germany,2022-02-07,11250652.0,0.0,123772.0,0.0,83369840,0.13494870567101963
141176,Germany,2022-02-08,11250652.0,0.0,123772.0,0.0,83369840,0.13494870567101963
141177,Germany,2022-02-09,11250652.0,0.0,123772.0,0.0,83369840,0.13494870567101963
141178,Germany,2022-02-10,11250652.0,0.0,123772.0,0.0,83369840,0.13494870567101963
141179,Germany,2022-02-11,11250652.0,0.0,123772.0,0.0,83369840,0.13494870567101963
141180,Germany,2022-02-12,11250652.0,0.0,123772.0,0.0,83369840,0.13494870567101963
141181,Germany,2022-02-13,12560497.0,1309845.0,125477.0,1705.0,83369840,0.15065996288346
141182,Germany,2022-02-14,12560497.0,0.0,125477.0,0.0,83369840,0.15065996288346
141183,Germany,2022-02-15,12560497.0,0.0,125477.0,0.0,83369840,0.15065996288346
141184,Germany,2022-02-16,12560497.0,0.0,125477.0,0.0,83369840,0.15065996288346
141185,Germany,2022-02-17,12560497.0,0.0,125477.0,0.0,83369840,0.15065996288346
141186,Germany,2022-02-18,12560497.0,0.0,125477.0,0.0,83369840,0.15065996288346
141187,Germany,2022-02-19,12560497.0,0.0,125477.0,0.0,83369840,0.15065996288346
141188,Germany,2022-02-20,13753768.0,1193271.0,127263.0,1786.0,83369840,0.16497294465240667
141189,Germany,2022-02-21,13753768.0,0.0,127263.0,0.0,83369840,0.16497294465240667
141190,Germany,2022-02-22,13753768.0,0.0,127263.0,0.0,83369840,0.16497294465240667
141191,Germany,2022-02-23,13753768.0,0.0,127263.0,0.0,83369840,0.16497294465240667
141192,Germany,2022-02-24,13753768.0,0.0,127263.0,0.0,83369840,0.16497294465240667
141193,Germany,2022-02-25,13753768.0,0.0,127263.0,0.0,83369840,0.16497294465240667
141194,Germany,2022-02-26,13753768.0,0.0,127263.0,0.0,83369840,0.16497294465240667
141195,Germany,2022-02-27,14846861.0,1093093.0,128908.0,1645.0,83369840,0.1780843168224864
141196,Germany,2022-02-28,14846861.0,0.0,128908.0,0.0,83369840,0.1780843168224864
141197,Germany,2022-03-01,14846861.0,0.0,128908.0,0.0,83369840,0.1780843168224864
141198,Germany,2022-03-02,14846861.0,0.0,128908.0,0.0,83369840,0.1780843168224864
141199,Germany,2022-03-03,14846861.0,0.0,128908.0,0.0,83369840,0.1780843168224864
141200,Germany,2022-03-04,14846861.0,0.0,128908.0,0.0,83369840,0.1780843168224864
141201,Germany,2022-03-05,14846861.0,0.0,128908.0,0.0,83369840,0.1780843168224864
141202,Germany,2022-03-06,15980870.0,1134009.0,130514.0,1606.0,83369840,0.19168646599297778
141203,Germany,2022-03-07,15980870.0,0.0,130514.0,0.0,83369840,0.19168646599297778
141204,Germany,2022-03-08,15980870.0,0.0,130514.0,0.0,83369840,0.19168646599297778
141205,Germany,2022-03-09,15980870.0,0.0,130514.0,0.0,83369840,0.19168646599297778
141206,Germany,2022-03-10,15980870.0,0.0,130514.0,0.0,83369840,0.19168646599297778
141207,Germany,2022-03-11,15980870.0,0.0,130514.0,0.0,83369840,0.19168646599297778
141208,Germany,2022-03-12,15980870.0,0.0,130514.0,0.0,83369840,0.19168646599297778
141209,Germany,2022-03-13,17394716.0,1413846.0,132292.0,1778.0,83369840,0.2086451887157274
141210,Germany,2022-03-14,17394716.0,0.0,132292.0,0.0,83369840,0.2086451887157274
141211,Germany,2022-03-15,17394716.0,0.0,132292.0,0.0,83369840,0.2086451887157274
141212,Germany,2022-03-16,17394716.0,0.0,132292.0,0.0,83369840,0.2086451887157274
141213,Germany,2022-03-17,17394716.0,0.0,132292.0,0.0,83369840,0.2086451887157274
141214,Germany,2022-03-18,17394716.0,0.0,132292.0,0.0,83369840,0.2086451887157274
141215,Germany,2022-03-19,17394716.0,0.0,132292.0,0.0,83369840,0.2086451887157274
141216,Germany,2022-03-20,18977220.0,1582504.0,134226.0,1934.0,83369840,0.22762692119836142
141217,Germany,2022-03-21,18977220.0,0.0,134226.0,0.0,83369840,0.22762692119836142
141218,Germany,2022-03-22,18977220.0,0.0,134226.0,0.0,83369840,0.22762692119836142
141219,Germany,2022-03-23,18977220.0,0.0,134226.0,0.0,83369840,0.22762692119836142
141220,Germany,2022-03-24,18977220.0,0.0,134226.0,0.0,83369840,0.22762692119836142
141221,Germany,2022-03-25,18977220.0,0.0,134226.0,0.0,83369840,0.22762692119836142
141222,Germany,2022-03-26,18977220.0,0.0,134226.0,0.0,83369840,0.22762692119836142
141223,Germany,2022-03-27,20566111.0,1588891.0,136107.0,1881.0,83369840,0.24668526411949454
141224,Germany,2022-03-28,20566111.0,0.0,136107.0,0.0,83369840,0.24668526411949454
141225,Germany,2022-03-29,20566111.0,0.0,136107.0,0.0,83369840,0.24668526411949454
141226,Germany,2022-03-30,20566111.0,0.0,136107.0,0.0,83369840,0.24668526411949454
141227,Germany,2022-03-31,20566111.0,0.0,136107.0,0.0,83369840,0.24668526411949454
141228,Germany,2022-04-01,20566111.0,0.0,136107.0,0.0,83369840,0.24668526411949454
141229,Germany,2022-04-02,20566111.0,0.0,136107.0,0.0,83369840,0.24668526411949454
141230,Germany,2022-04-03,21861236.0,1295125.0,137643.0,1536.0,83369840,0.26221995868050124
141231,Germany,2022-04-04,21861236.0,0.0,137643.0,0.0,83369840,0.26221995868050124
141232,Germany,2022-04-05,21861236.0,0.0,137643.0,0.0,83369840,0.26221995868050124
141233,Germany,2022-04-06,21861236.0,0.0,137643.0,0.0,83369840,0.26221995868050124
141234,Germany,2022-04-07,21861236.0,0.0,137643.0,0.0,83369840,0.26221995868050124
141235,Germany,2022-04-08,21861236.0,0.0,137643.0,0.0,83369840,0.26221995868050124
141236,Germany,2022-04-09,21861236.0,0.0,137643.0,0.0,83369840,0.26221995868050124
141237,Germany,2022-04-10,22845836.0,984600.0,138935.0,1292.0,83369840,0.27402998494419567
141238,Germany,2022-04-11,22845836.0,0.0,138935.0,0.0,83369840,0.27402998494419567
141239,Germany,2022-04-12,22845836.0,0.0,138935.0,0.0,83369840,0.27402998494419567
141240,Germany,2022-04-13,22845836.0,0.0,138935.0,0.0,83369840,0.27402998494419567
141241,Germany,2022-04-14,22845836.0,0.0,138935.0,0.0,83369840,0.27402998494419567
141242,Germany,2022-04-15,22845836.0,0.0,138935.0,0.0,83369840,0.27402998494419567
141243,Germany,2022-04-16,22845836.0,0.0,138935.0,0.0,83369840,0.27402998494419567
141244,Germany,2022-04-17,23624784.0,778948.0,139920.0,985.0,83369840,0.28337326783882516
141245,Germany,2022-04-18,23624784.0,0.0,139920.0,0.0,83369840,0.28337326783882516
141246,Germany,2022-04-19,23624784.0,0.0,139920.0,0.0,83369840,0.28337326783882516
141247,Germany,2022-04-20,23624784.0,0.0,139920.0,0.0,83369840,0.28337326783882516
141248,Germany,2022-04-21,23624784.0,0.0,139920.0,0.0,83369840,0.28337326783882516
141249,Germany,2022-04-22,23624784.0,0.0,139920.0,0.0,83369840,0.28337326783882516
141250,Germany,2022-04-23,23624784.0,0.0,139920.0,0.0,83369840,0.28337326783882516
141251,Germany,2022-04-24,24356283.0,731499.0,140728.0,808.0,83369840,0.292147412061724
141252,Germany,2022-04-25,24356283.0,0.0,140728.0,0.0,83369840,0.292147412061724
141253,Germany,2022-04-26,24356283.0,0.0,140728.0,0.0,83369840,0.292147412061724
141254,Germany,2022-04-27,24356283.0,0.0,140728.0,0.0,83369840,0.292147412061724
141255,Germany,2022-04-28,24356283.0,0.0,140728.0,0.0,83369840,0.292147412061724
141256,Germany,2022-04-29,24356283.0,0.0,140728.0,0.0,83369840,0.292147412061724
141257,Germany,2022-04-30,24356283.0,0.0,140728.0,0.0,83369840,0.292147412061724
141258,Germany,2022-05-01,24953200.0,596917.0,141406.0,678.0,83369840,0.2993072794670111
141259,Germany,2022-05-02,24953200.0,0.0,141406.0,0.0,83369840,0.2993072794670111
141260,Germany,2022-05-03,24953200.0,0.0,141406.0,0.0,83369840,0.2993072794670111
141261,Germany,2022-05-04,24953200.0,0.0,141406.0,0.0,83369840,0.2993072794670111
141262,Germany,2022-05-05,24953200.0,0.0,141406.0,0.0,83369840,0.2993072794670111
141263,Germany,2022-05-06,24953200.0,0.0,141406.0,0.0,83369840,0.2993072794670111
141264,Germany,2022-05-07,24953200.0,0.0,141406.0,0.0,83369840,0.2993072794670111
141265,Germany,2022-05-08,25424640.0,471440.0,141947.0,541.0,83369840,0.304962082211025
141266,Germany,2022-05-09,25424640.0,0.0,141947.0,0.0,83369840,0.304962082211025
141267,Germany,2022-05-10,25424640.0,0.0,141947.0,0.0,83369840,0.304962082211025
141268,Germany,2022-05-11,25424640.0,0.0,141947.0,0.0,83369840,0.304962082211025
141269,Germany,2022-05-12,25424640.0,0.0,141947.0,0.0,83369840,0.304962082211025
141270,Germany,2022-05-13,25424640.0,0.0,141947.0,0.0,83369840,0.304962082211025
141271,Germany,2022-05-14,25424640.0,0.0,141947.0,0.0,83369840,0.304962082211025
141272,Germany,2022-05-15,25833385.0,408745.0,142365.0,418.0,83369840,0.30986487439582466
141273,Germany,2022-05-16,25833385.0,0.0,142365.0,0.0,83369840,0.30986487439582466
141274,Germany,2022-05-17,25833385.0,0.0,142365.0,0.0,83369840,0.30986487439582466
141275,Germany,2022-05-18,25833385.0,0.0,142365.0,0.0,83369840,0.30986487439582466
141276,Germany,2022-05-19,25833385.0,0.0,142365.0,0.0,83369840,0.30986487439582466
141277,Germany,2022-05-20,25833385.0,0.0,142365.0,0.0,83369840,0.30986487439582466
141278,Germany,2022-05-21,25833385.0,0.0,142365.0,0.0,83369840,0.30986487439582466
141279,Germany,2022-05-22,26125890.0,292505.0,142695.0,330.0,83369840,0.31337339738207487
141280,Germany,2022-05-23,26125890.0,0.0,142695.0,0.0,83369840,0.31337339738207487
141281,Germany,2022-05-24,26125890.0,0.0,142695.0,0.0,83369840,0.31337339738207487
141282,Germany,2022-05-25,26125890.0,0.0,142695.0,0.0,83369840,0.31337339738207487
141283,Germany,2022-05-26,26125890.0,0.0,142695.0,0.0,83369840,0.31337339738207487
141284,Germany,2022-05-27,26125890.0,0.0,142695.0,0.0,83369840,0.31337339738207487
141285,Germany,2022-05-28,26125890.0,0.0,142695.0,0.0,83369840,0.31337339738207487
141286,Germany,2022-05-29,26313049.0,187159.0,142908.0,213.0,83369840,0.31561832192553085
141287,Germany,2022-05-30,26313049.0,0.0,142908.0,0.0,83369840,0.31561832192553085
141288,Germany,2022-05-31,26313049.0,0.0,142908.0,0.0,83369840,0.31561832192553085
141289,Germany,2022-06-01,26313049.0,0.0,142908.0,0.0,83369840,0.31561832192553085
141290,Germany,2022-06-02,26313049.0,0.0,142908.0,0.0,83369840,0.31561832192553085
141291,Germany,2022-06-03,26313049.0,0.0,142908.0,0.0,83369840,0.31561832192553085
141292,Germany,2022-06-04,26313049.0,0.0,142908.0,0.0,83369840,0.31561832192553085
141293,Germany,2022-06-05,26558190.0,245141.0,143131.0,223.0,83369840,0.31855872579340444
141294,Germany,2022-06-06,26558190.0,0.0,143131.0,0.0,83369840,0.31855872579340444
141295,Germany,2022-06-07,26558190.0,0.0,143131.0,0.0,83369840,0.31855872579340444
141296,Germany,2022-06-08,26558190.0,0.0,143131.0,0.0,83369840,0.31855872579340444
141297,Germany,2022-06-09,26558190.0,0.0,143131.0,0.0,83369840,0.31855872579340444
141298,Germany,2022-06-10,26558190.0,0.0,143131.0,0.0,83369840,0.31855872579340444
141299,Germany,2022-06-11,26558190.0,0.0,143131.0,0.0,83369840,0.31855872579340444
141300,Germany,2022-06-12,26889624.0,331434.0,143416.0,285.0,83369840,0.32253419222107177
141301,Germany,2022-06-13,26889624.0,0.0,143416.0,0.0,83369840,0.32253419222107177
141302,Germany,2022-06-14,26889624.0,0.0,143416.0,0.0,83369840,0.32253419222107177
141303,Germany,2022-06-15,26889624.0,0.0,143416.0,0.0,83369840,0.32253419222107177
141304,Germany,2022-06-16,26889624.0,0.0,143416.0,0.0,83369840,0.32253419222107177
141305,Germany,2022-06-17,26889624.0,0.0,143416.0,0.0,83369840,0.32253419222107177
141306,Germany,2022-06-18,26889624.0,0.0,143416.0,0.0,83369840,0.32253419222107177
141307,Germany,2022-06-19,27303415.0,413791.0,143818.0,402.0,83369840,0.327497509890867
141308,Germany,2022-06-20,27303415.0,0.0,143818.0,0.0,83369840,0.327497509890867
141309,Germany,2022-06-21,27303415.0,0.0,143818.0,0.0,83369840,0.327497509890867
141310,Germany,2022-06-22,27303415.0,0.0,143818.0,0.0,83369840,0.327497509890867
141311,Germany,2022-06-23,27303415.0,0.0,143818.0,0.0,83369840,0.327497509890867
141312,Germany,2022-06-24,27303415.0,0.0,143818.0,0.0,83369840,0.327497509890867
141313,Germany,2022-06-25,27303415.0,0.0,143818.0,0.0,83369840,0.327497509890867
141314,Germany,2022-06-26,27877640.0,574225.0,144384.0,566.0,83369840,0.3343851925348543
141315,Germany,2022-06-27,27877640.0,0.0,144384.0,0.0,83369840,0.3343851925348543
141316,Germany,2022-06-28,27877640.0,0.0,144384.0,0.0,83369840,0.3343851925348543
141317,Germany,2022-06-29,27877640.0,0.0,144384.0,0.0,83369840,0.3343851925348543
141318,Germany,2022-06-30,27877640.0,0.0,144384.0,0.0,83369840,0.3343851925348543
141319,Germany,2022-07-01,27877640.0,0.0,144384.0,0.0,83369840,0.3343851925348543
141320,Germany,2022-07-02,27877640.0,0.0,144384.0,0.0,83369840,0.3343851925348543
141321,Germany,2022-07-03,28500416.0,622776.0,144994.0,610.0,83369840,0.3418552320599392
141322,Germany,2022-07-04,28500416.0,0.0,144994.0,0.0,83369840,0.3418552320599392
141323,Germany,2022-07-05,28500416.0,0.0,144994.0,0.0,83369840,0.3418552320599392
141324,Germany,2022-07-06,28500416.0,0.0,144994.0,0.0,83369840,0.3418552320599392
141325,Germany,2022-07-07,28500416.0,0.0,144994.0,0.0,83369840,0.3418552320599392
141326,Germany,2022-07-08,28500416.0,0.0,144994.0,0.0,83369840,0.3418552320599392
141327,Germany,2022-07-09,28500416.0,0.0,144994.0,0.0,83369840,0.3418552320599392
141328,Germany,2022-07-10,29129765.0,629349.0,145696.0,702.0,83369840,0.34940411304615676
141329,Germany,2022-07-11,29129765.0,0.0,145696.0,0.0,83369840,0.34940411304615676
141330,Germany,2022-07-12,29129765.0,0.0,145696.0,0.0,83369840,0.34940411304615676
141331,Germany,2022-07-13,29129765.0,0.0,145696.0,0.0,83369840,0.34940411304615676
141332,Germany,2022-07-14,29129765.0,0.0,145696.0,0.0,83369840,0.34940411304615676
141333,Germany,2022-07-15,29129765.0,0.0,145696.0,0.0,83369840,0.34940411304615676
141334,Germany,2022-07-16,29129765.0,0.0,145696.0,0.0,83369840,0.34940411304615676
141335,Germany,2022-07-17,29804895.0,675130.0,146656.0,960.0,83369840,0.3575021254688746
141336,Germany,2022-07-18,29804895.0,0.0,146656.0,0.0,83369840,0.3575021254688746
141337,Germany,2022-07-19,29804895.0,0.0,146656.0,0.0,83369840,0.3575021254688746
141338,Germany,2022-07-20,29804895.0,0.0,146656.0,0.0,83369840,0.3575021254688746
141339,Germany,2022-07-21,29804895.0,0.0,146656.0,0.0,83369840,0.3575021254688746
141340,Germany,2022-07-22,29804895.0,0.0,146656.0,0.0,83369840,0.3575021254688746
141341,Germany,2022-07-23,29804895.0,0.0,146656.0,0.0,83369840,0.3575021254688746
141342,Germany,2022-07-24,30432074.0,627179.0,147785.0,1129.0,83369840,0.3650249778577001
141343,Germany,2022-07-25,30432074.0,0.0,147785.0,0.0,83369840,0.3650249778577001
141344,Germany,2022-07-26,30432074.0,0.0,147785.0,0.0,83369840,0.3650249778577001
141345,Germany,2022-07-27,30432074.0,0.0,147785.0,0.0,83369840,0.3650249778577001
141346,Germany,2022-07-28,30432074.0,0.0,147785.0,0.0,83369840,0.3650249778577001
141347,Germany,2022-07-29,30432074.0,0.0,147785.0,0.0,83369840,0.3650249778577001
141348,Germany,2022-07-30,30432074.0,0.0,147785.0,0.0,83369840,0.3650249778577001
141349,Germany,2022-07-31,30927803.0,495729.0,148823.0,1038.0,83369840,0.3709711209713249
141350,Germany,2022-08-01,30927803.0,0.0,148823.0,0.0,83369840,0.3709711209713249
141351,Germany,2022-08-02,30927803.0,0.0,148823.0,0.0,83369840,0.3709711209713249
141352,Germany,2022-08-03,30927803.0,0.0,148823.0,0.0,83369840,0.3709711209713249
141353,Germany,2022-08-04,30927803.0,0.0,148823.0,0.0,83369840,0.3709711209713249
141354,Germany,2022-08-05,30927803.0,0.0,148823.0,0.0,83369840,0.3709711209713249
141355,Germany,2022-08-06,30927803.0,0.0,148823.0,0.0,83369840,0.3709711209713249
141356,Germany,2022-08-07,31290739.0,362936.0,149614.0,791.0,83369840,0.3753244458667547
141357,Germany,2022-08-08,31290739.0,0.0,149614.0,0.0,83369840,0.3753244458667547
141358,Germany,2022-08-09,31290739.0,0.0,149614.0,0.0,83369840,0.3753244458667547
141359,Germany,2022-08-10,31290739.0,0.0,149614.0,0.0,83369840,0.3753244458667547
141360,Germany,2022-08-11,31290739.0,0.0,149614.0,0.0,83369840,0.3753244458667547
141361,Germany,2022-08-12,31290739.0,0.0,149614.0,0.0,83369840,0.3753244458667547
141362,Germany,2022-08-13,31290739.0,0.0,149614.0,0.0,83369840,0.3753244458667547
141363,Germany,2022-08-14,31589031.0,298292.0,150237.0,623.0,83369840,0.3789023824442988
141364,Germany,2022-08-15,31589031.0,0.0,150237.0,0.0,83369840,0.3789023824442988
141365,Germany,2022-08-16,31589031.0,0.0,150237.0,0.0,83369840,0.3789023824442988
141366,Germany,2022-08-17,31589031.0,0.0,150237.0,0.0,83369840,0.3789023824442988
141367,Germany,2022-08-18,31589031.0,0.0,150237.0,0.0,83369840,0.3789023824442988
141368,Germany,2022-08-19,31589031.0,0.0,150237.0,0.0,83369840,0.3789023824442988
141369,Germany,2022-08-20,31589031.0,0.0,150237.0,0.0,83369840,0.3789023824442988
141370,Germany,2022-08-21,31852360.0,263329.0,150830.0,593.0,83369840,0.38206094674045193
141371,Germany,2022-08-22,31852360.0,0.0,150830.0,0.0,83369840,0.38206094674045193
141372,Germany,2022-08-23,31852360.0,0.0,150830.0,0.0,83369840,0.38206094674045193
141373,Germany,2022-08-24,31852360.0,0.0,150830.0,0.0,83369840,0.38206094674045193
141374,Germany,2022-08-25,31852360.0,0.0,150830.0,0.0,83369840,0.38206094674045193
141375,Germany,2022-08-26,31852360.0,0.0,150830.0,0.0,83369840,0.38206094674045193
141376,Germany,2022-08-27,31852360.0,0.0,150830.0,0.0,83369840,0.38206094674045193
141377,Germany,2022-08-28,32080339.0,227979.0,151227.0,397.0,83369840,0.3847954967887668
141378,Germany,2022-08-29,32080339.0,0.0,151227.0,0.0,83369840,0.3847954967887668
141379,Germany,2022-08-30,32080339.0,0.0,151227.0,0.0,83369840,0.3847954967887668
141380,Germany,2022-08-31,32080339.0,0.0,151227.0,0.0,83369840,0.3847954967887668
141381,Germany,2022-09-01,32080339.0,0.0,151227.0,0.0,83369840,0.3847954967887668
141382,Germany,2022-09-02,32080339.0,0.0,151227.0,0.0,83369840,0.3847954967887668
141383,Germany,2022-09-03,32080339.0,0.0,151227.0,0.0,83369840,0.3847954967887668
141384,Germany,2022-09-04,32282096.0,201757.0,151578.0,351.0,83369840,0.3872155206247247
141385,Germany,2022-09-05,32282096.0,0.0,151578.0,0.0,83369840,0.3872155206247247
141386,Germany,2022-09-06,32282096.0,0.0,151578.0,0.0,83369840,0.3872155206247247
141387,Germany,2022-09-07,32282096.0,0.0,151578.0,0.0,83369840,0.3872155206247247
141388,Germany,2022-09-08,32282096.0,0.0,151578.0,0.0,83369840,0.3872155206247247
141389,Germany,2022-09-09,32282096.0,0.0,151578.0,0.0,83369840,0.3872155206247247
141390,Germany,2022-09-10,32282096.0,0.0,151578.0,0.0,83369840,0.3872155206247247
141391,Germany,2022-09-11,32486180.0,204084.0,151895.0,317.0,83369840,0.3896634562330934
141392,Germany,2022-09-12,32486180.0,0.0,151895.0,0.0,83369840,0.3896634562330934
141393,Germany,2022-09-13,32486180.0,0.0,151895.0,0.0,83369840,0.3896634562330934
141394,Germany,2022-09-14,32486180.0,0.0,151895.0,0.0,83369840,0.3896634562330934
141395,Germany,2022-09-15,32486180.0,0.0,151895.0,0.0,83369840,0.3896634562330934
141396,Germany,2022-09-16,32486180.0,0.0,151895.0,0.0,83369840,0.3896634562330934
141397,Germany,2022-09-17,32486180.0,0.0,151895.0,0.0,83369840,0.3896634562330934
141398,Germany,2022-09-18,32715093.0,228913.0,152249.0,354.0,83369840,0.3924092093735576
141399,Germany,2022-09-19,32715093.0,0.0,152249.0,0.0,83369840,0.3924092093735576
141400,Germany,2022-09-20,32715093.0,0.0,152249.0,0.0,83369840,0.3924092093735576
141401,Germany,2022-09-21,32715093.0,0.0,152249.0,0.0,83369840,0.3924092093735576
141402,Germany,2022-09-22,32715093.0,0.0,152249.0,0.0,83369840,0.3924092093735576
141403,Germany,2022-09-23,32715093.0,0.0,152249.0,0.0,83369840,0.3924092093735576
141404,Germany,2022-09-24,32715093.0,0.0,152249.0,0.0,83369840,0.3924092093735576
141405,Germany,2022-09-25,33001628.0,286535.0,152769.0,520.0,83369840,0.3958461237301163
141406,Germany,2022-09-26,33001628.0,0.0,152769.0,0.0,83369840,0.3958461237301163
141407,Germany,2022-09-27,33001628.0,0.0,152769.0,0.0,83369840,0.3958461237301163
141408,Germany,2022-09-28,33001628.0,0.0,152769.0,0.0,83369840,0.3958461237301163
141409,Germany,2022-09-29,33001628.0,0.0,152769.0,0.0,83369840,0.3958461237301163
141410,Germany,2022-09-30,33001628.0,0.0,152769.0,0.0,83369840,0.3958461237301163
141411,Germany,2022-10-01,33001628.0,0.0,152769.0,0.0,83369840,0.3958461237301163
141412,Germany,2022-10-02,33460480.0,458852.0,153649.0,880.0,83369840,0.4013499366197656
141413,Germany,2022-10-03,33460480.0,0.0,153649.0,0.0,83369840,0.4013499366197656
141414,Germany,2022-10-04,33460480.0,0.0,153649.0,0.0,83369840,0.4013499366197656
141415,Germany,2022-10-05,33460480.0,0.0,153649.0,0.0,83369840,0.4013499366197656
141416,Germany,2022-10-06,33460480.0,0.0,153649.0,0.0,83369840,0.4013499366197656
141417,Germany,2022-10-07,33460480.0,0.0,153649.0,0.0,83369840,0.4013499366197656
141418,Germany,2022-10-08,33460480.0,0.0,153649.0,0.0,83369840,0.4013499366197656
141419,Germany,2022-10-09,34054553.0,594073.0,154933.0,1284.0,83369840,0.40847569096930014
141420,Germany,2022-10-10,34054553.0,0.0,154933.0,0.0,83369840,0.40847569096930014
141421,Germany,2022-10-11,34054553.0,0.0,154933.0,0.0,83369840,0.40847569096930014
141422,Germany,2022-10-12,34054553.0,0.0,154933.0,0.0,83369840,0.40847569096930014
141423,Germany,2022-10-13,34054553.0,0.0,154933.0,0.0,83369840,0.40847569096930014
141424,Germany,2022-10-14,34054553.0,0.0,154933.0,0.0,83369840,0.40847569096930014
141425,Germany,2022-10-15,34054553.0,0.0,154933.0,0.0,83369840,0.40847569096930014
141426,Germany,2022-10-16,34699539.0,644986.0,156493.0,1560.0,83369840,0.41621213378842997
141427,Germany,2022-10-17,34699539.0,0.0,156493.0,0.0,83369840,0.41621213378842997
141428,Germany,2022-10-18,34699539.0,0.0,156493.0,0.0,83369840,0.41621213378842997
141429,Germany,2022-10-19,34699539.0,0.0,156493.0,0.0,83369840,0.41621213378842997
141430,Germany,2022-10-20,34699539.0,0.0,156493.0,0.0,83369840,0.41621213378842997
141431,Germany,2022-10-21,34699539.0,0.0,156493.0,0.0,83369840,0.41621213378842997
141432,Germany,2022-10-22,34699539.0,0.0,156493.0,0.0,83369840,0.41621213378842997
141433,Germany,2022-10-23,35244155.0,544616.0,157970.0,1477.0,83369840,0.4227446640175872
141434,Germany,2022-10-24,35244155.0,0.0,157970.0,0.0,83369840,0.4227446640175872
141435,Germany,2022-10-25,35244155.0,0.0,157970.0,0.0,83369840,0.4227446640175872
141436,Germany,2022-10-26,35244155.0,0.0,157970.0,0.0,83369840,0.4227446640175872
141437,Germany,2022-10-27,35244155.0,0.0,157970.0,0.0,83369840,0.4227446640175872
141438,Germany,2022-10-28,35244155.0,0.0,157970.0,0.0,83369840,0.4227446640175872
141439,Germany,2022-10-29,35244155.0,0.0,157970.0,0.0,83369840,0.4227446640175872
141440,Germany,2022-10-30,35618058.0,373903.0,159019.0,1049.0,83369840,0.42722953528518226
141441,Germany,2022-10-31,35618058.0,0.0,159019.0,0.0,83369840,0.42722953528518226
141442,Germany,2022-11-01,35618058.0,0.0,159019.0,0.0,83369840,0.42722953528518226
141443,Germany,2022-11-02,35618058.0,0.0,159019.0,0.0,83369840,0.42722953528518226
141444,Germany,2022-11-03,35618058.0,0.0,159019.0,0.0,83369840,0.42722953528518226
141445,Germany,2022-11-04,35618058.0,0.0,159019.0,0.0,83369840,0.42722953528518226
141446,Germany,2022-11-05,35618058.0,0.0,159019.0,0.0,83369840,0.42722953528518226
141447,Germany,2022-11-06,35861636.0,243578.0,159717.0,698.0,83369840,0.43015119136608637
141448,Germany,2022-11-07,35861636.0,0.0,159717.0,0.0,83369840,0.43015119136608637
141449,Germany,2022-11-08,35861636.0,0.0,159717.0,0.0,83369840,0.43015119136608637
141450,Germany,2022-11-09,35861636.0,0.0,159717.0,0.0,83369840,0.43015119136608637
141451,Germany,2022-11-10,35861636.0,0.0,159717.0,0.0,83369840,0.43015119136608637
141452,Germany,2022-11-11,35861636.0,0.0,159717.0,0.0,83369840,0.43015119136608637
